25	30.5527	1.0083	-2.6744	0	0	0	0	0	0	50
50	38.6297	-5.3826	0.70412	0	0	0	0	0	0	50
75	19.026	-7.6994	1.9289	0	0	0	0	0	0	50
25	33.8586	1.4778	-2.9226	0	0	0	0	0	0	1000
50	37.52	-5.2104	0.61309	0	0	0	0	0	0	1000
75	11.5151	-6.9032	1.508	0	0	0	0	0	0	1000
25	95.6821	2.0982	-3.2506	0	0	0	0	0	0	5000
50	192.5851	-1.117	-1.5509	0	0	0	0	0	0	5000
75	59.2843	-1.8918	-1.1559	0	0	0	0	0	0	5000


